exp_name,dataset,model_name,sampling_strategy,remasking_strategy,num_samples,ca_rmsd_mean,ca_rmsd_median,ca_rmsd_std,bb_rmsd_mean,bb_rmsd_median,bb_rmsd_std,bb_tmscore_mean,bb_tmscore_median,bb_tmscore_std,mean_plddt_mean,mean_plddt_median,mean_plddt_std,inv_fold_seq_recovery_mean,inv_fold_seq_recovery_median,inv_fold_seq_recovery_std,pmpnn_seq_recovery_mean,pmpnn_seq_recovery_median,pmpnn_seq_recovery_std,pmpnn_bb_rmsd_mean,pmpnn_bb_rmsd_median,pmpnn_bb_rmsd_std,length_mean,length_median,length_std,helix_percent_mean,helix_percent_median,helix_percent_std,strand_percent_mean,strand_percent_median,strand_percent_std
inv_folding_remasking_strategies,PDB_date,dplm2_bit_650m,annealing@2.0:0.1,cond,449,2.8823700521907965,1.3500225649323392,5.790859484808963,2.839770608791222,1.3052860789396143,5.78466394987841,0.9275195933588564,0.967708008854606,0.11710346469202369,82.15437465149469,85.54312133789062,10.681953344248448,0.7817936607352344,0.8663793206214905,0.20605703953265186,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.3959438463019461,0.3884615384615384,0.21031041572569273,0.23333675893034103,0.2172619047619047,0.1648253805394702
inv_folding_remasking_strategies,PDB_date,dplm2_bit_650m,annealing@2.0:0.1,uncond,449,2.9152884198134488,1.363784345464343,5.826567798841748,2.872708155401526,1.3307678810257908,5.820493515662801,0.9263100273171767,0.9653366130429128,0.11663492331293068,82.09055301606787,85.45184326171875,10.889107711075404,0.7815274722990321,0.8628571629524231,0.20587413547184238,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.3959438463019461,0.3884615384615384,0.21031041572569273,0.23338038750656767,0.2172619047619047,0.16483355477090467
inv_folding_remasking_strategies,PDB_date,dplm2_bit_650m,argmax,uncond,449,2.9870018037636936,1.3737070526187551,5.867250248751195,2.944594898982726,1.330230496342942,5.861305797756924,0.9247540530857428,0.9648541732392673,0.12075162619658145,81.98862815381159,85.54312133789062,11.203287920611997,0.7825182819021306,0.8650306463241577,0.2046536354789861,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.3959438463019461,0.3884615384615384,0.21031041572569273,0.23338038750656767,0.2172619047619047,0.1648057506995132
inv_folding_remasking_strategies,PDB_date,dplm2_bit_650m,argmax,cond,449,2.984489364959074,1.3570237736579476,5.8671061113977006,2.9421368131773886,1.3271277690868215,5.860779648509086,0.9248084562074518,0.9648541732392673,0.1202352060263032,81.96051457411463,85.47379302978516,11.261600229790565,0.7825854956970979,0.8652037382125854,0.2047522179392417,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.3959438463019461,0.3884615384615384,0.21031041572569273,0.23338038750656767,0.2172619047619047,0.1648057506995132
inv_folding_remasking_strategies,PDB_date,dplm2_bit_650m,argmax,no_remask,449,2.991345106841515,1.3536516378869974,5.886784135989153,2.948662584246297,1.3193009594545768,5.880375073918968,0.9246342500314141,0.9648718173729978,0.11989865840207889,82.01253262713121,85.62348937988281,11.23381454431134,0.7824626496613424,0.8668830990791321,0.204784541153198,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.3959438463019461,0.3884615384615384,0.21031041572569273,0.23336736311187642,0.2172619047619047,0.16480963597239498
inv_folding_remasking_strategies,cameo2022,dplm2_bit_650m,argmax,uncond,183,5.362268927726825,3.555366584097717,5.358448887665054,5.305507147570859,3.5251141856987567,5.353145644587834,0.8670478474387582,0.9268292505402476,0.1425942286092954,77.74831443536478,80.42729949951172,11.278339714315045,0.5327866736168418,0.5,0.2060211741652621,0.0,0.0,0.0,0.0,0.0,0.0,247.4863387978142,230.0,147.49007034923713,0.3657981499991194,0.3679012345679012,0.20682228076282388,0.21942545841495947,0.2054263565891473,0.14887151523006223
inv_folding_remasking_strategies,cameo2022,dplm2_bit_650m,argmax,cond,183,5.364869199725604,3.590498714469093,5.35269730297462,5.308221369398135,3.5251141856987567,5.34661990975476,0.865871375033465,0.9254037883031704,0.14365919902774915,77.735095383691,80.43601989746094,11.41041148052006,0.5327904280580458,0.5,0.20617930574595186,0.0,0.0,0.0,0.0,0.0,0.0,247.4863387978142,230.0,147.49007034923713,0.3657981499991194,0.3679012345679012,0.20682228076282388,0.21942545841495947,0.2054263565891473,0.14887151523006223
inv_folding_remasking_strategies,cameo2022,dplm2_bit_650m,argmax,no_remask,183,5.24166498602617,3.516203738011152,5.0939085296031275,5.185029278380877,3.4901633094919973,5.087252617564414,0.8673521157425157,0.9282633260763368,0.1434091421997488,77.76935677450211,80.4032974243164,11.172118263142366,0.5331562276664978,0.5,0.20622761370981055,0.0,0.0,0.0,0.0,0.0,0.0,247.4863387978142,230.0,147.49007034923713,0.36578399331291656,0.3679012345679012,0.20682843312420143,0.21923455927951244,0.2054263565891473,0.1486315525205974
inv_folding_remasking_strategies,cameo2022,dplm2_bit_650m,annealing@2.0:0.1,uncond,183,5.379713380132652,3.560419954591871,5.316948212889226,5.323106433132227,3.5177502247232915,5.310108990920861,0.8647316438671484,0.929587579536271,0.15070108323870426,77.27994706200772,80.46464538574219,11.58216726996874,0.5276413085193582,0.4923664033412933,0.21098671462680788,0.0,0.0,0.0,0.0,0.0,0.0,247.4863387978142,230.0,147.49007034923713,0.365745568606017,0.3679012345679012,0.20680696903905044,0.21931186031763475,0.2054263565891473,0.14873808471929434
inv_folding_remasking_strategies,cameo2022,dplm2_bit_650m,annealing@2.0:0.1,cond,183,5.330464366549724,3.520345916387345,5.192132769660309,5.273858456186881,3.469281500982228,5.184594086928905,0.8640891291678394,0.9273151670910508,0.15312276771402925,77.94002430816818,80.66985321044922,11.077308590330569,0.53012117352642,0.496221661567688,0.20898804332295465,0.0,0.0,0.0,0.0,0.0,0.0,247.4863387978142,230.0,147.49007034923713,0.3657805226414604,0.3679012345679012,0.20682857519327355,0.21933127575516403,0.2054263565891473,0.14868176428115393
